,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
3435,1,54.0,0,2,53,1,0,0,0,0
3436,1,5.0,2,0,5,0,0,0,0,0
3437,3,301.0,1154,121,242,54,2,3,0,0
3438,1,65.0,0,0,63,2,0,0,0,0
3439,1,196.0,63,2,189,7,0,0,0,0
3440,1,6.0,0,0,6,0,0,0,0,0
3441,1,8.0,0,0,8,0,0,0,0,0
3442,3,221.0,290,66,174,45,1,1,0,0
3443,1,4.0,0,0,4,0,0,0,0,0
3444,1,118.0,13,4,110,7,1,0,0,0
3445,3,279.0,1034,95,216,61,0,1,0,1
3446,1,136.0,27,4,132,3,1,0,0,0
3447,1,97.0,1,67,94,0,3,0,0,0
3448,1,10.0,0,0,10,0,0,0,0,0
3449,1,8.0,1,0,8,0,0,0,0,0
3450,1,72.0,4,3,72,0,0,0,0,0
3451,1,5.0,1,0,5,0,0,0,0,0
3452,3,347.0,2025,200,284,58,0,4,0,1
3453,1,7.0,0,2,7,0,0,0,0,0
3454,1,113.0,45,2,110,1,1,0,1,0
3455,1,37.0,2,3,35,1,1,0,0,0
3456,1,17.0,0,1,15,1,1,0,0,0
3457,1,6.0,0,1,6,0,0,0,0,0
3458,1,61.0,11,0,58,1,2,0,0,0
3459,0,50.0,0,3,48,1,1,0,0,0
3460,1,25.0,7,0,25,0,0,0,0,0
3461,1,6.0,4,0,6,0,0,0,0,0
3462,3,265.0,637,63,218,46,0,0,1,0
3463,1,419.0,233,6,403,6,10,0,0,0
3464,1,66.0,5,1,65,1,0,0,0,0
3465,1,12.0,2,0,12,0,0,0,0,0
3466,1,4.0,1,0,4,0,0,0,0,0
3467,1,57.0,5,1,56,1,0,0,0,0
3468,1,46.0,5,0,45,0,1,0,0,0
3469,1,7.0,1,0,6,1,0,0,0,0
3470,3,264.0,1044,51,224,36,2,2,0,0
3471,1,8.0,1,0,8,0,0,0,0,0
3472,1,38.0,6,0,38,0,0,0,0,0
3473,1,186.0,3,0,179,4,3,0,0,0
3474,3,235.0,593,45,196,36,3,0,0,0
3475,2,50.0,6,0,48,2,0,0,0,0
3476,1,5.0,0,0,5,0,0,0,0,0
3477,1,70.0,2,1,66,3,1,0,0,0
3478,1,168.0,40,2,162,5,1,0,0,0
3479,1,29.0,0,1,28,1,0,0,0,0
3480,1,28.0,4,1,28,0,0,0,0,0
3481,1,9.0,0,0,9,0,0,0,0,0
3482,1,82.0,3,0,81,1,0,0,0,0
3483,1,175.0,7,1,167,4,4,0,0,0
3484,1,13.0,3,1,12,0,0,0,1,0
3485,3,329.0,1372,69,239,82,2,5,1,0
3486,1,169.0,16,1,163,3,3,0,0,0
3487,1,200.0,6,0,187,8,4,1,0,0
3488,3,264.0,959,140,214,46,1,2,1,0
3489,1,7.0,1,0,7,0,0,0,0,0
3490,1,24.0,0,2,24,0,0,0,0,0
3491,0,20.0,0,3,20,0,0,0,0,0
3492,1,19.0,0,0,19,0,0,0,0,0
3493,1,33.0,8,0,33,0,0,0,0,0
3494,1,22.0,5,0,21,1,0,0,0,0
3495,2,122.0,20,0,118,2,0,0,2,0
3496,1,5.0,3,0,5,0,0,0,0,0
3497,1,474.0,5,0,453,20,1,0,0,0
3498,3,482.0,1278,176,351,124,2,5,0,0
3499,1,61.0,5,2,60,1,0,0,0,0
3500,1,5.0,4,0,5,0,0,0,0,0
3501,3,406.0,1156,139,310,94,1,0,1,0
3502,0,53.0,0,10,51,2,0,0,0,0
3503,3,413.0,1418,131,308,93,3,5,1,3
3504,2,50.0,0,0,50,0,0,0,0,0
3505,1,6.0,0,0,6,0,0,0,0,0
3506,1,216.0,15,2,214,2,0,0,0,0
3507,1,8.0,2,0,8,0,0,0,0,0
3508,1,568.0,11,0,554,14,0,0,0,0
3509,1,8.0,0,0,8,0,0,0,0,0
3510,1,3.0,0,0,3,0,0,0,0,0
3511,1,73.0,3,0,72,1,0,0,0,0
3512,3,249.0,481,24,225,19,2,3,0,0
3513,3,294.0,994,106,235,55,1,3,0,0
3514,1,232.0,4,3,224,7,1,0,0,0
3515,1,219.0,8,0,215,3,1,0,0,0
3516,1,6.0,0,0,6,0,0,0,0,0
3517,1,8.0,0,0,8,0,0,0,0,0
3518,3,450.0,1346,192,312,124,5,6,1,2
3519,1,6.0,0,1,6,0,0,0,0,0
3520,3,303.0,764,70,234,62,1,3,2,1
3521,1,7.0,2,0,7,0,0,0,0,0
3522,3,307.0,593,72,259,43,4,1,0,0
3523,3,26.0,0,0,26,0,0,0,0,0
3524,3,384.0,1789,210,280,92,2,6,1,3
3525,1,14.0,0,0,14,0,0,0,0,0
3526,1,222.0,16,3,204,11,7,0,0,0
3527,1,154.0,14,0,150,3,1,0,0,0
3528,1,14.0,0,0,11,0,0,0,3,0
3529,3,378.0,1053,142,267,102,6,2,1,0
3530,3,750.0,5839,477,580,145,8,3,10,4
3531,1,13.0,0,0,13,0,0,0,0,0
3532,3,333.0,982,93,240,88,1,3,1,0
3533,2,193.0,182,12,183,10,0,0,0,0
3534,1,5.0,0,0,5,0,0,0,0,0
3535,3,397.0,1250,85,289,98,3,5,1,1
3536,1,10.0,0,0,10,0,0,0,0,0
3537,1,3.0,0,0,3,0,0,0,0,0
3538,3,300.0,633,55,263,37,0,0,0,0
3539,3,257.0,799,64,214,41,0,2,0,0
3540,1,11.0,0,0,11,0,0,0,0,0
3541,1,31.0,2,1,31,0,0,0,0,0
3542,1,7.0,1,1,7,0,0,0,0,0
3543,3,285.0,866,53,221,62,0,2,0,0
3544,1,91.0,5,1,91,0,0,0,0,0
3545,1,57.0,3,1,57,0,0,0,0,0
3546,1,3.0,0,0,3,0,0,0,0,0
3547,1,7.0,0,0,7,0,0,0,0,0
3548,1,95.0,3,0,93,1,1,0,0,0
3549,1,9.0,0,0,9,0,0,0,0,0
3550,3,328.0,662,62,222,104,0,1,1,0
3551,1,557.0,27,2,517,36,3,1,0,0
3552,1,11.0,0,0,11,0,0,0,0,0
3553,3,228.0,507,42,184,40,1,2,0,1
3554,1,15.0,10,0,14,1,0,0,0,0
3555,3,187.0,315,39,168,19,0,0,0,0
3556,1,74.0,1,0,71,3,0,0,0,0
3557,1,5.0,0,0,5,0,0,0,0,0
3558,3,240.0,769,37,209,28,2,1,0,0
3559,1,70.0,2,0,69,0,1,0,0,0
3560,1,54.0,2,1,52,0,2,0,0,0
3561,3,194.0,645,28,158,35,1,0,0,0
3562,1,7.0,0,0,7,0,0,0,0,0
3563,1,38.0,0,7,38,0,0,0,0,0
3564,1,130.0,12,0,128,2,0,0,0,0
3565,1,4.0,1,0,4,0,0,0,0,0
3566,3,211.0,677,23,172,38,0,1,0,0
3567,3,253.0,841,41,211,39,2,1,0,0
3568,3,229.0,803,36,195,31,0,3,0,0
3569,1,59.0,12,1,57,1,1,0,0,0
3570,1,12.0,1,0,12,0,0,0,0,0
3571,1,37.0,3,0,37,0,0,0,0,0
3572,1,69.0,5,0,69,0,0,0,0,0
3573,1,33.0,3,0,33,0,0,0,0,0
3574,1,20.0,0,0,20,0,0,0,0,0
3575,1,8.0,3,1,8,0,0,0,0,0
3576,1,20.0,3,0,20,0,0,0,0,0
3577,1,12.0,0,0,12,0,0,0,0,0
3578,3,214.0,778,56,181,29,1,2,0,1
3579,1,407.0,58,0,392,15,0,0,0,0
3580,1,36.0,1,1,35,1,0,0,0,0
3581,1,19.0,3,0,18,1,0,0,0,0
3582,1,14.0,4,0,14,0,0,0,0,0
3583,1,11.0,0,0,11,0,0,0,0,0
3584,1,8.0,1,0,8,0,0,0,0,0
3585,1,14.0,0,1,13,1,0,0,0,0
3586,1,69.0,9,0,68,1,0,0,0,0
3587,1,55.0,2,0,53,2,0,0,0,0
3588,3,247.0,606,26,191,54,0,1,0,1
3589,3,278.0,860,56,230,44,3,0,1,0
3590,1,16.0,2,0,16,0,0,0,0,0
3591,1,30.0,3,0,29,1,0,0,0,0
3592,1,86.0,9,1,80,2,4,0,0,0
3593,1,31.0,2,0,31,0,0,0,0,0
3594,1,10.0,1,0,10,0,0,0,0,0
3595,3,206.0,464,64,172,33,0,1,0,0
3596,1,391.0,4,0,387,4,0,0,0,0
3597,1,54.0,1,0,53,1,0,0,0,0
3598,3,279.0,570,88,235,41,1,2,0,0
3599,1,85.0,0,0,83,2,0,0,0,0
3600,2,39.0,3,0,38,1,0,0,0,0
3601,1,41.0,0,0,40,1,0,0,0,0
3602,3,358.0,1037,100,296,55,3,2,1,1
3603,1,92.0,9,0,92,0,0,0,0,0
3604,1,25.0,2,0,25,0,0,0,0,0
3605,1,32.0,3,0,32,0,0,0,0,0
3606,3,249.0,784,119,197,51,1,0,0,0
3607,1,64.0,1,0,62,2,0,0,0,0
3608,3,126.0,969,79,75,49,0,2,0,0
3609,2,95.0,30,0,91,2,2,0,0,0
3610,1,75.0,6,3,75,0,0,0,0,0
3611,1,144.0,11,0,137,2,4,1,0,0
3612,1,99.0,5,0,92,1,5,1,0,0
3613,3,378.0,931,95,320,53,1,2,1,1
3614,3,284.0,562,93,249,32,1,2,0,0
3615,3,509.0,1776,138,381,123,4,1,0,0
3616,1,164.0,3,3,159,2,2,1,0,0
3617,1,25.0,9,0,24,0,0,0,1,0
3618,1,92.0,5,0,89,0,3,0,0,0
3619,1,108.0,10,1,106,1,0,0,1,0
3620,1,144.0,8,0,135,4,5,0,0,0
3621,3,20.0,0,0,18,0,2,0,0,0
3622,1,30.0,0,0,30,0,0,0,0,0
3623,1,69.0,0,1,67,1,1,0,0,0
3624,3,87.0,217,28,73,14,0,0,0,0
3625,1,26.0,0,0,26,0,0,0,0,0
3626,1,7.0,0,0,7,0,0,0,0,0
3627,3,131.0,566,43,107,18,1,4,1,0
3628,1,22.0,1,0,22,0,0,0,0,0
3629,1,113.0,7,0,112,0,1,0,0,0
3630,3,100.0,280,58,83,17,0,0,0,0
3631,1,40.0,0,1,39,1,0,0,0,0
3632,2,13.0,0,0,12,1,0,0,0,0
3633,1,100.0,4,0,94,3,3,0,0,0
3634,1,64.0,7,0,61,2,1,0,0,0
3635,3,142.0,683,49,118,21,0,1,1,1
3636,3,150.0,559,38,133,16,1,0,0,0
3637,1,37.0,0,0,34,1,1,0,1,0
3638,3,139.0,627,53,123,14,1,1,0,0
3639,1,11.0,2,0,10,0,1,0,0,0
3640,1,4.0,0,0,3,0,1,0,0,0
3641,1,16.0,1,0,15,0,1,0,0,0
3642,1,5.0,0,0,5,0,0,0,0,0
3643,3,100.0,382,41,82,16,1,1,0,0
3644,3,68.0,240,20,53,14,0,1,0,0
3645,3,61.0,257,19,51,9,0,1,0,0
3646,1,21.0,0,0,21,0,0,0,0,0
3647,1,9.0,1,2,9,0,0,0,0,0
3648,1,12.0,0,1,12,0,0,0,0,0
3649,3,130.0,175,30,107,16,2,2,1,2
3650,3,51.0,81,18,47,3,0,0,0,1
3651,1,43.0,3,1,40,2,1,0,0,0
3652,3,49.0,183,74,43,4,0,0,1,1
3653,3,19.0,82,4,18,1,0,0,0,0
3654,3,69.0,290,34,60,9,0,0,0,0
3655,1,13.0,0,0,13,0,0,0,0,0
3656,3,51.0,126,7,45,6,0,0,0,0
3657,1,19.0,3,1,19,0,0,0,0,0
3658,1,13.0,4,0,12,1,0,0,0,0
3659,3,19.0,35,1,19,0,0,0,0,0
3660,1,11.0,1,0,11,0,0,0,0,0
3661,3,28.0,68,7,23,5,0,0,0,0
3662,1,10.0,2,0,10,0,0,0,0,0
3663,1,10.0,0,0,10,0,0,0,0,0
3664,1,2.0,0,0,2,0,0,0,0,0
3665,1,1.0,0,0,1,0,0,0,0,0
3666,1,17.0,0,0,17,0,0,0,0,0
3667,3,33.0,130,5,25,6,1,1,0,0
3668,1,20.0,0,0,20,0,0,0,0,0
3669,3,35.0,132,2,32,3,0,0,0,0
3670,1,29.0,7,0,29,0,0,0,0,0
3671,3,12.0,2,0,12,0,0,0,0,0
3672,1,3.0,1,0,3,0,0,0,0,0
3673,1,3.0,0,0,3,0,0,0,0,0
3674,3,61.0,278,13,53,8,0,0,0,0
3675,1,12.0,3,0,12,0,0,0,0,0
3676,1,0.0,0,0,0,0,0,0,0,0
3677,1,2.0,0,0,2,0,0,0,0,0
3678,1,1.0,0,0,1,0,0,0,0,0
3679,1,3.0,0,0,3,0,0,0,0,0
3680,1,2.0,0,0,2,0,0,0,0,0
3681,1,1.0,0,0,1,0,0,0,0,0
3682,1,0.0,0,0,0,0,0,0,0,0
3683,1,2.0,0,1,2,0,0,0,0,0
3684,1,0.0,0,0,0,0,0,0,0,0
3685,1,2.0,1,0,2,0,0,0,0,0
3686,3,34.0,104,5,29,3,1,1,0,0
3687,1,23.0,4,0,23,0,0,0,0,0
3688,1,1.0,0,0,1,0,0,0,0,0
3689,1,3.0,3,0,3,0,0,0,0,0
3690,1,2.0,2,0,2,0,0,0,0,0
3691,1,12.0,0,0,11,1,0,0,0,0
3692,1,9.0,0,0,8,1,0,0,0,0
3693,2,5.0,0,0,5,0,0,0,0,0
3694,3,54.0,236,17,43,10,1,0,0,0
3695,1,31.0,14,2,31,0,0,0,0,0
3696,3,4.0,0,0,3,1,0,0,0,0
3697,3,30.0,182,17,20,10,0,0,0,0
3698,1,22.0,4,0,22,0,0,0,0,0
3699,1,20.0,2,0,20,0,0,0,0,0
3700,1,4.0,0,0,4,0,0,0,0,0
3701,1,48.0,3,0,44,3,0,0,0,1
3702,1,3.0,0,0,3,0,0,0,0,0
3703,1,21.0,0,0,20,1,0,0,0,0
3704,3,39.0,237,16,34,5,0,0,0,0
3705,1,26.0,8,0,26,0,0,0,0,0
3706,1,12.0,2,0,12,0,0,0,0,0
3707,1,0.0,0,0,0,0,0,0,0,0
3708,3,30.0,197,4,24,6,0,0,0,0
3709,2,3.0,0,0,3,0,0,0,0,0
3710,1,44.0,11,0,44,0,0,0,0,0
3711,1,64.0,32,1,64,0,0,0,0,0
3712,1,3.0,0,0,3,0,0,0,0,0
3713,1,3.0,0,0,3,0,0,0,0,0
3714,1,17.0,0,0,17,0,0,0,0,0
3715,3,72.0,252,30,61,11,0,0,0,0
3716,1,21.0,4,0,20,1,0,0,0,0
3717,1,8.0,0,0,6,1,1,0,0,0
3718,1,336.0,4,18,333,2,1,0,0,0
3719,1,6.0,0,0,6,0,0,0,0,0
3720,1,2.0,0,0,2,0,0,0,0,0
3721,1,2.0,0,0,2,0,0,0,0,0
3722,1,4.0,0,0,4,0,0,0,0,0
3723,1,12.0,0,0,12,0,0,0,0,0
3724,3,7.0,3,1,7,0,0,0,0,0
3725,1,2.0,0,0,2,0,0,0,0,0
3726,1,4.0,0,0,4,0,0,0,0,0
3727,1,0.0,0,0,0,0,0,0,0,0
3728,1,5.0,0,0,5,0,0,0,0,0
3729,1,0.0,0,0,0,0,0,0,0,0
3730,1,2.0,0,0,2,0,0,0,0,0
3731,1,8.0,0,0,8,0,0,0,0,0
3732,1,2.0,0,0,2,0,0,0,0,0
3733,1,7.0,0,0,7,0,0,0,0,0
3734,1,5.0,0,0,5,0,0,0,0,0
3735,1,5.0,0,1,5,0,0,0,0,0
3736,1,0.0,0,0,0,0,0,0,0,0
3737,1,1.0,0,0,1,0,0,0,0,0
3738,1,0.0,0,0,0,0,0,0,0,0
3739,1,0.0,0,0,0,0,0,0,0,0
3740,1,4.0,0,0,4,0,0,0,0,0
3741,1,1.0,0,0,1,0,0,0,0,0
3742,1,2.0,0,0,2,0,0,0,0,0
3743,1,5.0,0,0,5,0,0,0,0,0
3744,1,3.0,0,0,3,0,0,0,0,0
3745,1,1.0,0,0,1,0,0,0,0,0
3746,1,2.0,0,0,2,0,0,0,0,0
3747,1,626.0,3,88,601,3,0,22,0,0
3748,2,4.0,0,0,4,0,0,0,0,0
3749,1,12.0,0,3,12,0,0,0,0,0
3750,1,8.0,0,0,8,0,0,0,0,0
3751,1,0.0,0,0,0,0,0,0,0,0
3752,1,2.0,0,0,2,0,0,0,0,0
3753,1,1.0,0,0,1,0,0,0,0,0
3754,1,7.0,0,0,7,0,0,0,0,0
3755,1,1.0,0,0,1,0,0,0,0,0
3756,1,1.0,0,0,1,0,0,0,0,0
3757,1,15.0,0,0,15,0,0,0,0,0
3758,1,10.0,0,0,10,0,0,0,0,0
3759,1,3.0,0,0,3,0,0,0,0,0
3760,1,6.0,0,1,5,1,0,0,0,0
3761,1,4.0,0,0,4,0,0,0,0,0
3762,1,0.0,0,0,0,0,0,0,0,0
3763,1,0.0,0,0,0,0,0,0,0,0
3764,1,3.0,0,0,3,0,0,0,0,0
3765,1,3.0,0,0,3,0,0,0,0,0
3766,1,3.0,0,0,3,0,0,0,0,0
3767,1,1.0,0,0,1,0,0,0,0,0
3768,1,3.0,0,0,3,0,0,0,0,0
3769,1,4.0,1,0,4,0,0,0,0,0
3770,1,1.0,0,0,1,0,0,0,0,0
3771,3,23.0,3,0,23,0,0,0,0,0
3772,1,3.0,0,0,3,0,0,0,0,0
3773,1,2.0,0,0,2,0,0,0,0,0
3774,1,4.0,0,0,4,0,0,0,0,0
3775,1,1.0,0,0,1,0,0,0,0,0
3776,1,0.0,0,0,0,0,0,0,0,0
3777,1,1.0,0,0,1,0,0,0,0,0
3778,1,3.0,0,0,3,0,0,0,0,0
3779,1,1.0,0,0,1,0,0,0,0,0
3780,1,1.0,0,0,1,0,0,0,0,0
3781,1,13.0,0,0,13,0,0,0,0,0
3782,1,0.0,0,0,0,0,0,0,0,0
3783,3,11.0,0,0,11,0,0,0,0,0
3784,1,4.0,0,0,4,0,0,0,0,0
3785,1,3.0,0,0,3,0,0,0,0,0
3786,1,1.0,0,0,1,0,0,0,0,0
3787,1,1.0,0,0,1,0,0,0,0,0
3788,1,2.0,0,0,2,0,0,0,0,0
3789,1,5.0,0,0,5,0,0,0,0,0
3790,1,10.0,0,0,10,0,0,0,0,0
3791,1,1.0,0,0,1,0,0,0,0,0
3792,1,1.0,0,0,1,0,0,0,0,0
3793,1,6.0,0,0,6,0,0,0,0,0
3794,1,0.0,0,0,0,0,0,0,0,0
3795,1,0.0,0,0,0,0,0,0,0,0
3796,1,2.0,0,0,2,0,0,0,0,0
3797,1,10.0,0,0,10,0,0,0,0,0
3798,1,1.0,0,0,1,0,0,0,0,0
3799,1,2.0,0,0,2,0,0,0,0,0
3800,1,2.0,0,0,2,0,0,0,0,0
3801,1,6.0,1,0,6,0,0,0,0,0
3802,1,1.0,0,0,1,0,0,0,0,0
3803,1,1.0,0,0,1,0,0,0,0,0
3804,1,1.0,0,0,1,0,0,0,0,0
3805,1,6.0,1,0,6,0,0,0,0,0
3806,1,2.0,0,0,2,0,0,0,0,0
3807,1,1.0,0,0,1,0,0,0,0,0
3808,1,2.0,0,0,2,0,0,0,0,0
3809,1,4.0,0,0,4,0,0,0,0,0
3810,1,2.0,0,0,2,0,0,0,0,0
3811,1,1.0,0,0,1,0,0,0,0,0
3812,1,1.0,0,0,1,0,0,0,0,0
3813,1,1.0,0,0,1,0,0,0,0,0
3814,1,2.0,0,0,2,0,0,0,0,0
3815,3,0.0,0,0,0,0,0,0,0,0
3816,3,134.0,5,1,133,1,0,0,0,0
3817,1,1.0,1,0,0,0,1,0,0,0
3818,1,2.0,0,0,2,0,0,0,0,0
3819,1,4.0,0,0,4,0,0,0,0,0
3820,1,1.0,0,0,1,0,0,0,0,0
3821,1,2.0,0,0,2,0,0,0,0,0
3822,1,2.0,0,0,2,0,0,0,0,0
3823,1,0.0,0,0,0,0,0,0,0,0
3824,1,2.0,0,0,2,0,0,0,0,0
3825,1,3.0,0,0,3,0,0,0,0,0
3826,1,1.0,0,0,1,0,0,0,0,0
3827,1,3.0,0,0,3,0,0,0,0,0
3828,1,2.0,0,0,2,0,0,0,0,0
3829,1,1.0,0,0,1,0,0,0,0,0
3830,1,3.0,0,0,3,0,0,0,0,0
3831,1,3.0,0,0,3,0,0,0,0,0
3832,1,3.0,3,1,3,0,0,0,0,0
3833,1,2.0,0,0,2,0,0,0,0,0
3834,1,1.0,0,1,1,0,0,0,0,0
3835,1,0.0,0,0,0,0,0,0,0,0
3836,1,2.0,0,0,2,0,0,0,0,0
3837,1,2.0,0,0,2,0,0,0,0,0
3838,1,0.0,0,0,0,0,0,0,0,0
3839,1,1.0,0,0,1,0,0,0,0,0
3840,1,2.0,0,0,2,0,0,0,0,0
3841,1,2.0,0,0,2,0,0,0,0,0
3842,1,3.0,0,0,3,0,0,0,0,0
3843,1,1.0,0,0,1,0,0,0,0,0
3844,1,4.0,0,0,2,2,0,0,0,0
3845,1,5.0,0,0,5,0,0,0,0,0
3846,1,4.0,0,3,4,0,0,0,0,0
3847,1,529.0,226,5,515,5,9,0,0,0
3848,3,984.0,5166,690,768,200,4,11,0,1
3849,1,373.0,54,1,362,7,4,0,0,0
3850,3,256.0,535,52,220,34,0,2,0,0
3851,3,1238.0,7895,1101,981,233,8,14,1,1
3852,1,315.0,34,1,309,3,3,0,0,0
3853,3,252.0,733,77,220,25,2,5,0,0
3854,3,1140.0,6523,879,901,214,7,10,3,5
3855,1,624.0,11,104,616,6,0,2,0,0
3856,3,174.0,324,31,151,21,0,2,0,0
3857,3,245.0,477,61,210,31,2,2,0,0
3858,3,1156.0,7208,997,845,282,10,14,2,3
3859,1,1818.0,33,5,1775,29,6,8,0,0
3860,1,876.0,133,4,865,5,6,0,0,0
3861,1,185.0,31,1,182,2,1,0,0,0
3862,3,763.0,4083,784,597,159,3,4,0,0
3863,3,288.0,1715,89,234,45,0,8,0,1
3864,3,910.0,5963,874,695,198,5,10,1,1
3865,1,352.0,29,3,323,2,3,23,1,0
3866,1,565.0,25,2,549,7,7,2,0,0
3867,3,856.0,5204,793,647,187,6,11,3,2
3868,3,509.0,17,131,386,3,18,102,0,0
3869,2,257.0,28,0,248,5,1,0,3,0
3870,3,1059.0,6535,915,827,215,3,8,3,3
3871,3,835.0,3919,684,606,217,2,4,1,5
3872,3,820.0,4829,739,523,276,6,13,2,0
3873,3,291.0,895,167,243,46,0,2,0,0
3874,3,1004.0,7061,1003,746,237,3,16,0,2
3875,1,359.0,47,3,350,4,4,1,0,0
3876,3,846.0,3692,1636,680,141,3,16,4,2
3877,1,426.0,40,5,420,6,0,0,0,0
3878,1,2402.0,97,3,2344,41,17,0,0,0
3879,1,258.0,37,3,250,5,3,0,0,0
3880,3,329.0,1909,137,240,85,1,2,0,1
3881,3,808.0,5516,760,597,198,6,5,1,1
3882,3,892.0,6622,1026,612,260,9,9,1,1
3883,1,195.0,22,2,191,3,0,1,0,0
3884,3,914.0,7013,1011,584,251,57,17,3,2
3885,3,1048.0,3740,974,866,165,5,8,1,3
3886,1,563.0,28,5,554,4,4,1,0,0
3887,3,703.0,4007,844,548,139,4,7,3,2
3888,1,707.0,63,3,694,7,6,0,0,0
3889,1,213.0,5,2,209,3,1,0,0,0
3890,3,250.0,1061,54,213,36,0,0,1,0
3891,3,829.0,6940,1055,648,166,5,4,2,4
3892,3,1078.0,9452,1379,820,234,8,10,3,3
3893,1,287.0,65,3,280,1,6,0,0,0
3894,3,305.0,1724,223,248,49,3,2,2,1
3895,3,543.0,2041,476,445,87,3,8,0,0
3896,3,300.0,297,60,267,29,3,1,0,0
3897,3,840.0,7145,1136,624,196,6,8,2,4
3898,3,840.0,4018,1412,683,144,6,6,0,1
3899,1,273.0,69,5,260,6,7,0,0,0
3900,1,576.0,158,8,562,10,4,0,0,0
3901,1,293.0,0,1,286,7,0,0,0,0
3902,1,581.0,20,0,545,6,28,1,1,0
3903,1,751.0,35,2,733,7,11,0,0,0
3904,2,473.0,83,4,450,20,0,3,0,0
3905,1,1386.0,51,6,1367,9,10,0,0,0
3906,1,434.0,58,17,420,7,6,1,0,0
3907,1,391.0,8,48,278,0,13,97,1,2
3908,1,280.0,29,4,277,3,0,0,0,0
3909,1,345.0,70,2,335,4,5,1,0,0
3910,1,296.0,31,5,291,1,4,0,0,0
3911,1,186.0,19,1,174,5,7,0,0,0
3912,1,358.0,12,2,348,4,5,1,0,0
3913,1,414.0,5,61,356,0,1,57,0,0
3914,1,429.0,88,0,415,3,10,1,0,0
3915,1,136.0,18,1,134,2,0,0,0,0
3916,1,125.0,4,2,123,1,0,1,0,0
3917,1,251.0,18,2,246,3,2,0,0,0
3918,1,158.0,9,1,157,1,0,0,0,0
3919,1,177.0,16,1,171,3,3,0,0,0
3920,1,287.0,38,2,260,0,12,2,1,12
3921,1,153.0,7,42,148,0,2,3,0,0
3922,1,214.0,18,1,211,1,2,0,0,0
3923,1,806.0,51,0,770,23,12,1,0,0
3924,1,312.0,37,6,303,5,4,0,0,0
3925,1,244.0,30,5,237,3,4,0,0,0
3926,1,637.0,64,8,627,8,2,0,0,0
3927,1,195.0,15,0,188,4,3,0,0,0
3928,1,287.0,43,3,281,4,2,0,0,0
3929,1,357.0,59,3,341,6,10,0,0,0
3930,1,182.0,27,1,176,4,2,0,0,0
3931,1,307.0,51,4,301,5,1,0,0,0
3932,1,403.0,89,4,391,8,4,0,0,0
3933,1,211.0,24,1,209,2,0,0,0,0
3934,1,300.0,46,1,285,0,8,7,0,0
3935,1,287.0,29,3,278,4,5,0,0,0
3936,1,223.0,19,1,211,7,1,0,4,0
3937,1,181.0,15,0,179,2,0,0,0,0
3938,1,56.0,3,0,54,1,1,0,0,0
3939,1,378.0,48,3,367,4,6,0,1,0
3940,1,397.0,87,10,383,5,9,0,0,0
3941,1,397.0,76,4,382,9,6,0,0,0
3942,1,940.0,49,1,862,40,38,0,0,0
3943,1,138.0,8,0,136,2,0,0,0,0
3944,1,78.0,5,1,78,0,0,0,0,0
3945,1,128.0,5,4,123,1,4,0,0,0
3946,1,306.0,32,4,302,2,2,0,0,0
3947,1,128.0,12,1,123,1,4,0,0,0
3948,1,119.0,9,0,115,2,1,1,0,0
3949,1,96.0,5,2,92,0,3,0,1,0
3950,1,354.0,66,2,348,3,3,0,0,0
3951,1,121.0,11,1,114,7,0,0,0,0
3952,1,94.0,9,1,90,0,3,0,1,0
3953,1,164.0,15,5,158,0,6,0,0,0
3954,1,342.0,34,1,326,12,4,0,0,0
3955,1,163.0,13,0,159,4,0,0,0,0
3956,1,73.0,11,0,71,1,1,0,0,0
3957,1,247.0,17,1,241,3,1,2,0,0
3958,1,53.0,3,0,50,3,0,0,0,0
3959,2,120.0,17,0,117,3,0,0,0,0
3960,1,155.0,31,1,144,4,7,0,0,0
3961,1,431.0,27,0,414,10,6,1,0,0
3962,2,110.0,15,0,108,2,0,0,0,0
3963,1,187.0,18,0,183,4,0,0,0,0
3964,1,105.0,20,0,104,0,1,0,0,0
3965,1,99.0,16,0,97,2,0,0,0,0
3966,2,161.0,18,0,158,3,0,0,0,0
3967,2,91.0,6,0,82,0,0,0,8,1
3968,1,316.0,65,16,306,4,6,0,0,0
3969,1,91.0,5,0,87,2,2,0,0,0
3970,1,151.0,9,1,147,1,3,0,0,0
3971,2,70.0,12,0,66,0,2,1,1,0
3972,3,154.0,821,75,120,32,0,2,0,0
3973,3,208.0,981,108,165,37,1,3,2,0
3974,3,2.0,0,0,2,0,0,0,0,0
3975,3,17.0,0,1,16,1,0,0,0,0
3976,3,9.0,0,1,9,0,0,0,0,0
3977,3,123.0,524,56,100,21,0,1,1,0
3978,3,157.0,591,61,123,29,1,3,1,0
3979,3,24.0,0,0,24,0,0,0,0,0
3980,3,27.0,0,4,27,0,0,0,0,0
3981,3,190.0,723,85,127,55,1,5,0,2
3982,3,19.0,0,0,19,0,0,0,0,0
3983,3,22.0,2,1,22,0,0,0,0,0
3984,3,164.0,1120,67,120,40,0,2,2,0
3985,3,186.0,817,68,154,27,2,3,0,0
3986,3,41.0,0,0,41,0,0,0,0,0
3987,3,249.0,1734,247,198,47,1,3,0,0
3988,3,83.0,272,14,73,10,0,0,0,0
3989,3,156.0,333,97,124,30,1,0,0,1
